	TF	target	importance	regulation	rho
2918586	ZNF594	ZNF594	2.6494261782200037	1	1.0
2918587	ZNF875	ZNF875	3.0137612188864584	1	0.9999999999999998
2918588	SOX15	SOX15	2.400738731414331	1	0.9999999999999998
2918589	KLF10	KLF10	4.337841849343741	1	0.9999999999999998
2918590	CREBL2	CREBL2	4.357620631914916	1	1.0
2918591	ZNF701	ZNF701	2.563110865382303	1	1.0
2918592	ELF2	ELF2	3.6965132686299658	1	0.9999999999999998
2918593	MYEF2	MYEF2	3.366556619598736	1	1.0
2918594	VEZF1	VEZF1	3.689654273212779	1	1.0
2918595	HSF1	HSF1	2.859781703806441	1	0.9999999999999998
2918596	DIDO1	DIDO1	3.0889672666317365	1	1.0
2918597	ARID3B	ARID3B	4.378094593731142	1	1.0
2918598	PURA	PURA	3.913446574136413	1	1.0
2918599	TFEB	TFEB	4.097570854601415	1	1.0
2918600	THRB	THRB	3.908535522577111	1	1.0
2918601	ZNF281	ZNF281	3.413772999459548	1	1.0
2918602	KLF9	KLF9	2.5306103869323544	1	0.9999999999999998
2918603	PAX3	PAX3	5.972260236872729	1	1.0
2918604	RFXANK	RFXANK	4.344576476012479	1	1.0
2918605	ZNF48	ZNF48	2.274616327868628	1	1.0
2918606	ZNF215	ZNF215	7.113283236233668	1	1.0
2918607	ELF3	ELF3	6.205290260822462	1	0.9999999999999998
2918608	FOXQ1	FOXQ1	2.6764328346999515	1	1.0
2918609	ID2	ID2	3.3779961930721343	1	1.0
2918610	PRDM9	PRDM9	3.4836860094887965	1	1.0
2918611	HESX1	HESX1	3.3431962094830907	1	1.0
2918612	VSX2	VSX2	4.722626771665782	1	1.0
2918613	PML	PML	2.1654179333908057	1	1.0
2918614	POU2AF1	POU2AF1	3.4061060277777684	1	1.0
2918615	TAF1L	TAF1L	4.352526965878187	1	0.9999999999999998
2918616	ZNF121	ZNF121	2.1785869344251187	1	1.0
2918617	CHD1	CHD1	3.5998969315892166	1	1.0
2918618	ZNF43	ZNF43	4.036961438094707	1	1.0
2918619	EGR4	EGR4	5.825279816250601	1	1.0
2918620	ATF1	ATF1	2.862693912623198	1	1.0
2918621	SOX30	SOX30	4.364893507187411	1	1.0
2918622	CNOT3	CNOT3	2.1876523106399954	1	1.0
2918623	RAD21	RAD21	2.3994861193745325	1	1.0
2918624	SMARCC2	SMARCC2	2.112309009110008	1	1.0
2918625	ZNF30	ZNF30	4.201460152582101	1	1.0
2918626	FOXO6	FOXO6	3.063793077752272	1	1.0
2918627	HOXB7	HOXB7	6.138889821027924	1	1.0
2918628	ZNF586	ZNF586	3.59265513541225	1	1.0
2918629	BRCA1	BRCA1	7.035418943183915	1	1.0
2918630	MEF2B	MEF2B	2.428963279267403	1	1.0
2918631	LHX5	LHX5	1.4340400150846015	1	1.0
2918632	ZBTB7A	ZBTB7A	2.2786891380359457	1	1.0
2918633	DLX5	DLX5	6.651680101878739	1	1.0
2918634	NR2E3	NR2E3	4.710183105349004	1	1.0
2918635	CCDC160	CCDC160	6.725429859302545	1	1.0
2918636	ZNF766	ZNF766	4.131561658051369	1	1.0
2918637	ZNF808	ZNF808	4.371217436609927	1	1.0
2918638	SMAD3	SMAD3	2.9952185117911903	1	1.0
2918639	YBX1	YBX1	4.478349117838186	1	1.0
2918640	E2F5	E2F5	2.797678736699908	1	1.0
2918641	PBX4	PBX4	5.976411209202402	1	0.9999999999999998
2918642	MZF1	MZF1	2.626520572825481	1	1.0
2918643	ZSCAN20	ZSCAN20	5.533032761851144	1	1.0
2918644	ZNF282	ZNF282	1.999312193132337	1	1.0
2918645	CREB3L4	CREB3L4	2.675007546208233	1	1.0
2918646	GATA4	GATA4	4.389081094220508	1	1.0
2918647	TIMELESS	TIMELESS	2.8298431513232165	1	0.9999999999999998
2918648	TWIST1	TWIST1	5.407790178429684	1	1.0
2918649	ZNF571	ZNF571	5.141155202312646	1	1.0
2918650	GSX1	GSX1	9.079558105430854	1	1.0
2918651	TCFL5	TCFL5	2.681863060275	1	1.0
2918652	SP2	SP2	3.9730332403853503	1	1.0
2918653	CREB3L2	CREB3L2	5.870128530287238	1	1.0
2918654	ZFP69B	ZFP69B	4.363172099861586	1	1.0
2918655	TCF3	TCF3	3.671022106533453	1	1.0
2918656	ZNF639	ZNF639	2.2461133922683225	1	1.0
2918657	BHLHE22	BHLHE22	5.69103670176735	1	1.0
2918658	BCLAF1	BCLAF1	2.79845206439317	1	1.0
2918659	MTF1	MTF1	4.996867526903682	1	1.0
2918660	ZNF114	ZNF114	9.277608618707236	1	0.9999999999999998
2918661	ZNF589	ZNF589	2.9413361062340573	1	1.0
2918662	EHF	EHF	4.0083817773103885	1	1.0
2918663	ZBED1	ZBED1	5.163641690804186	1	0.9999999999999998
2918664	ING4	ING4	3.246331030786241	1	1.0
2918665	DDX20	DDX20	4.377484433025779	1	1.0
2918666	POU5F2	POU5F2	7.065432197382108	1	1.0
2918667	SP110	SP110	5.766976371460653	1	1.0
2918668	ZFP57	ZFP57	6.62276995881748	1	1.0
2918669	HDX	HDX	2.669066225779645	1	1.0
2918670	JUND	JUND	2.980658609545402	1	1.0
2918671	ISL1	ISL1	7.9063014063777075	1	1.0
2918672	SALL4	SALL4	7.894027270267114	1	1.0
2918673	TBPL2	TBPL2	5.175762851177471	1	1.0
2918674	IRF8	IRF8	5.219245130649421	1	1.0
2918675	GMEB1	GMEB1	4.041788059311298	1	1.0
2918676	ZNF671	ZNF671	3.687629866074016	1	1.0
2918677	LARP1	LARP1	3.09732687423028	1	0.9999999999999998
2918678	ETS1	ETS1	5.833488718377331	1	1.0
2918679	DRAP1	DRAP1	2.470216310029834	1	1.0
2918680	ZNF629	ZNF629	4.435734044823563	1	1.0
2918681	BCL11A	BCL11A	3.8815946187501655	1	1.0
2918682	ZNF787	ZNF787	2.9452578889420784	1	1.0
2918683	PAX6	PAX6	2.478083919055406	1	1.0
2918684	ZFP42	ZFP42	3.814887679966453	1	1.0
2918685	FOXN1	FOXN1	3.191666543773175	1	1.0
2918686	FOXK1	FOXK1	2.858790827184444	1	1.0
2918687	ZNF28	ZNF28	6.523511116392226	1	1.0
2918688	HLX	HLX	3.397787759258364	1	1.0
2918689	PAX5	PAX5	2.167953234988719	1	1.0
2918690	ZNF19	ZNF19	3.670806036225537	1	1.0
2918691	ZNF345	ZNF345	3.4161024223641325	1	1.0
2918692	KLF3	KLF3	4.727217211016296	1	1.0
2918693	ZNF142	ZNF142	2.85279303187959	1	1.0
2918694	E2F1	E2F1	2.216223744096383	1	1.0
2918695	ZNF768	ZNF768	3.191945515454062	1	1.0
2918696	CUX1	CUX1	3.238146653429997	1	0.9999999999999998
2918697	ZNF66	ZNF66	4.251530950250994	1	0.9999999999999998
2918698	ZNF704	ZNF704	3.002499440207083	1	1.0
2918699	ZNF764	ZNF764	5.6134630010569255	1	0.9999999999999998
2918700	ZNF213	ZNF213	2.8407869630935907	1	0.9999999999999998
2918701	MEIS2	MEIS2	5.538365947124077	1	1.0
2918702	TEF	TEF	2.637309899861489	1	1.0
2918703	ZNF676	ZNF676	5.855699750920458	1	1.0
2918704	FOS	FOS	3.931952774616049	1	1.0
2918705	ZBTB2	ZBTB2	5.212702670956576	1	1.0
2918706	ZNF324	ZNF324	1.7860834762385582	1	1.0
2918707	YY2	YY2	3.2391501191457928	1	1.0
2918708	NFXL1	NFXL1	3.167348096545752	1	1.0
2918709	ZBTB37	ZBTB37	5.306591055269816	1	1.0
2918710	NRL	NRL	4.975944727880173	1	1.0
2918711	RFX3	RFX3	3.3302378507208616	1	1.0
2918712	SMAD5	SMAD5	2.6585850051639643	1	1.0
2918713	ZSCAN10	ZSCAN10	6.466745827829177	1	0.9999999999999998
2918714	ETS2	ETS2	5.868609676435698	1	1.0
2918715	GBX1	GBX1	4.482907526811714	1	1.0
2918716	ZBTB39	ZBTB39	3.330320667766139	1	1.0
2918717	ZNF223	ZNF223	5.247533660810941	1	1.0
2918718	SIX5	SIX5	2.8585291307486824	1	1.0
2918719	ZNF202	ZNF202	4.71482098143677	1	1.0
2918720	ZBTB44	ZBTB44	4.757217118045188	1	1.0
2918721	MSX2	MSX2	5.314920062576732	1	1.0
2918722	ZNF333	ZNF333	2.5321751182175096	1	0.9999999999999998
2918723	ZNF692	ZNF692	6.29546581306431	1	1.0
2918724	TBP	TBP	2.134134030638757	1	1.0
2918725	NKX6-1	NKX6-1	4.379676308474268	1	0.9999999999999998
2918726	SOX21	SOX21	5.801996103159809	1	1.0
2918727	SP3	SP3	2.243675642844906	1	1.0
2918728	ZNF70	ZNF70	3.6078260312007857	1	1.0
2918729	BATF3	BATF3	6.882549968268878	1	1.0
2918730	HES7	HES7	3.224905403370507	1	1.0
2918731	TEAD3	TEAD3	4.116651184752873	1	1.0
2918732	ASCL5	ASCL5	6.608215018315294	1	1.0
2918733	NFYB	NFYB	2.3406819165341664	1	1.0
2918734	EGR2	EGR2	5.245447011940692	1	1.0
2918735	ERF	ERF	5.950640101983911	1	1.0
2918736	IKZF3	IKZF3	4.084428043255825	1	1.0
2918737	ALX3	ALX3	3.854390392080489	1	1.0
2918738	LYL1	LYL1	6.503185438013053	1	1.0
2918739	BSX	BSX	4.210345099846417	1	1.0
2918740	POU2F1	POU2F1	4.100677547239169	1	1.0
2918741	ZNF426	ZNF426	2.5877351921253946	1	1.0
2918742	MAFA	MAFA	4.130100764791002	1	1.0
2918743	SIRT6	SIRT6	5.137291155287166	1	1.0
2918744	CRX	CRX	4.426852317160697	1	1.0
2918745	LMX1A	LMX1A	3.6184835401233433	1	1.0
2918746	MEF2A	MEF2A	3.097136316528499	1	1.0
2918747	MBD2	MBD2	2.504342472553489	1	1.0
2918748	HOXB13	HOXB13	7.565044266739954	1	1.0
2918749	TP73	TP73	7.516661320596609	1	1.0
2918750	RXRB	RXRB	4.130967035521305	1	1.0
2918751	FOXO3	FOXO3	3.720640108037785	1	1.0
2918752	ZNF486	ZNF486	3.3268474629732294	1	0.9999999999999998
2918753	UBE2K	UBE2K	3.461563949631303	1	1.0
2918754	ARGFX	ARGFX	2.983311685403641	1	1.0
2918755	IRF1	IRF1	2.8557220467293862	1	1.0
2918756	FOSL1	FOSL1	3.200001702918231	1	1.0
2918757	ZBTB25	ZBTB25	2.2137985378353764	1	1.0
2918758	ZNF695	ZNF695	5.320918087338679	1	1.0
2918759	ZNF23	ZNF23	2.3917890035123865	1	1.0
2918760	ZNF597	ZNF597	4.984618409220076	1	1.0
2918761	ZNF782	ZNF782	2.922502641681952	1	1.0
2918762	OLIG1	OLIG1	4.976906875780907	1	1.0
2918763	PHF21A	PHF21A	3.185330687393419	1	1.0
2918764	ZNF669	ZNF669	3.92489063852975	1	1.0
2918765	FOXM1	FOXM1	4.133658709034924	1	1.0
2918766	ZNF549	ZNF549	2.499510681343463	1	1.0
2918767	IRF6	IRF6	2.401131744277468	1	1.0
2918768	ZNF207	ZNF207	3.477541252033575	1	1.0
2918769	ARX	ARX	6.463729606200448	1	0.9999999999999998
2918770	ZNF26	ZNF26	1.9509058269162924	1	1.0
2918771	MAX	MAX	3.1404232095739752	1	1.0
2918772	ZSCAN22	ZSCAN22	4.06450207428154	1	0.9999999999999998
2918773	MTF2	MTF2	3.4683711647280115	1	1.0
2918774	PHTF1	PHTF1	2.7076418814833696	1	1.0
2918775	AIRE	AIRE	2.0523507521204323	1	1.0
2918776	ZNF283	ZNF283	2.229478288889419	1	1.0
2918777	GATA1	GATA1	3.553524944789054	1	1.0
2918778	GTF2F1	GTF2F1	2.1447494392354383	1	1.0
2918779	ZBTB43	ZBTB43	4.167972348159483	1	1.0
2918780	GTF2I	GTF2I	9.236695590293897	1	1.0
2918781	PRRX1	PRRX1	8.059274228319222	1	1.0
2918782	NR1D1	NR1D1	3.572897478162945	1	1.0
2918783	SMC3	SMC3	2.979100437477415	1	1.0
2918784	ZFHX2	ZFHX2	4.647505311252997	1	1.0
2918785	ZNF484	ZNF484	2.4123860946365485	1	1.0
2918786	SPI1	SPI1	5.211598074406116	1	1.0
2918787	ZNF296	ZNF296	3.4327922651260026	1	1.0
2918788	ZBTB45	ZBTB45	5.3198087757376005	1	1.0
2918789	E2F7	E2F7	3.5251608678514605	1	1.0
2918790	PRDM10	PRDM10	4.709982167611678	1	1.0
2918791	ZFY	ZFY	2.572257608057973	1	1.0
2918792	ZNF527	ZNF527	5.380157374129198	1	1.0
2918793	ZNF432	ZNF432	3.861711510647532	1	1.0
2918794	RBFOX2	RBFOX2	5.058522274002806	1	1.0
2918795	DUXA	DUXA	1.9238222286347084	1	1.0
2918796	ZNF143	ZNF143	2.6549788719050875	1	1.0
2918797	STAT2	STAT2	2.995354004024436	1	1.0
2918798	LMX1B	LMX1B	3.440335294942394	1	0.9999999999999998
2918799	ZNF777	ZNF777	8.668673439239946	1	1.0
2918800	ZNF133	ZNF133	2.621499405293394	1	1.0
2918801	ZNF341	ZNF341	8.255573904314772	1	1.0
2918802	ZNF555	ZNF555	7.616440617904025	1	1.0
2918803	SP5	SP5	5.827377730611059	1	1.0
2918804	MYPOP	MYPOP	3.15450904498083	1	1.0
2918805	POU1F1	POU1F1	2.59042538504214	1	1.0
2918806	ZFP92	ZFP92	1.3972877000588029	1	1.0
2918807	ZNF880	ZNF880	3.561980381839104	1	0.9999999999999998
2918808	GSX2	GSX2	5.017895397676313	1	1.0
2918809	TCF7L2	TCF7L2	2.674437051177144	1	1.0
2918810	CTCFL	CTCFL	5.856535261478759	1	1.0
2918811	MAZ	MAZ	4.739837376820266	1	1.0
2918812	ZNF468	ZNF468	7.343683892021739	1	1.0
2918813	ZNF184	ZNF184	2.5007933573023884	1	1.0
2918814	CEBPD	CEBPD	2.9734287838018423	1	1.0
2918815	MLLT10	MLLT10	4.338143709655608	1	1.0
2918816	NFE2L1	NFE2L1	3.138204937360106	1	0.9999999999999998
2918817	NKX3-1	NKX3-1	3.108683296500938	1	1.0
2918818	SOX4	SOX4	4.7569392841373865	1	1.0
2918819	ZNF566	ZNF566	3.44833294426993	1	1.0
2918820	ZNF837	ZNF837	3.671106587014393	1	0.9999999999999998
2918821	SETDB1	SETDB1	3.465705452763902	1	1.0
2918822	ASCC1	ASCC1	2.877942204461611	1	1.0
2918823	USF1	USF1	5.711061428818288	1	1.0
2918824	ZNF12	ZNF12	2.494610489645096	1	1.0
2918825	POU3F4	POU3F4	4.499946209027253	1	1.0
2918826	SP9	SP9	5.063432269447423	1	1.0
2918827	ZBTB21	ZBTB21	10.116609108003452	1	1.0
2918828	ZFX	ZFX	3.863879300796912	1	0.9999999999999998
2918829	ZNF570	ZNF570	3.955508495926179	1	1.0
2918830	GLI3	GLI3	2.363531047711949	1	1.0
2918831	ZNF317	ZNF317	8.050450187352173	1	1.0
2918832	SOX13	SOX13	2.0508262841502454	1	1.0
2918833	ZNF462	ZNF462	3.915945530594046	1	1.0
2918834	GTF2IRD1	GTF2IRD1	4.188101732004604	1	1.0
2918835	IRF3	IRF3	2.4325730391674814	1	1.0
2918836	NR2E1	NR2E1	4.049275434972375	1	1.0
2918837	ZNF740	ZNF740	4.072521987513301	1	1.0
2918838	RUNX3	RUNX3	5.282020570287719	1	1.0
2918839	ZNF454	ZNF454	4.505740307288792	1	0.9999999999999998
2918840	ZNF496	ZNF496	2.741836695279159	1	1.0
2918841	KMT2B	KMT2B	5.04778712453748	1	1.0
2918842	ZNF112	ZNF112	5.300550753519233	1	1.0
2918843	MED30	MED30	2.3878095658442438	1	1.0
2918844	LTF	LTF	3.3439916043336053	1	1.0
2918845	PAX7	PAX7	5.216960904307223	1	1.0
2918846	ZNF222	ZNF222	3.274582883586344	1	0.9999999999999998
2918847	SP8	SP8	4.592575621382353	1	1.0
2918848	HCFC1	HCFC1	2.442696665635584	1	1.0
2918849	CENPB	CENPB	3.799189651266947	1	1.0
2918850	RFX1	RFX1	3.1907638901104947	1	0.9999999999999998
2918851	SF1	SF1	4.629412684861569	1	1.0
2918852	VAX2	VAX2	2.38049494527537	1	1.0
2918853	SP7	SP7	4.61142921201214	1	1.0
2918854	RFX7	RFX7	2.655711229042156	1	1.0
2918855	RFX2	RFX2	2.139526733891466	1	1.0
2918856	CREBZF	CREBZF	3.763454104619356	1	1.0
2918857	ZBTB49	ZBTB49	4.838486380310502	1	1.0
2918858	ZNF576	ZNF576	3.488539797983316	1	1.0
2918859	HDAC8	HDAC8	3.34191354992533	1	1.0
2918860	HOXA10	HOXA10	2.384801795472965	1	1.0
2918861	ZBTB5	ZBTB5	3.28444317399216	1	1.0
2918862	NANOG	NANOG	6.78708038230476	1	1.0
2918863	SIN3A	SIN3A	3.6089858437634543	1	1.0
2918864	ATF6B	ATF6B	2.4736733933247304	1	1.0
2918865	ZNF770	ZNF770	2.705158717734149	1	0.9999999999999998
2918866	ZBTB26	ZBTB26	2.8297411926663893	1	1.0
2918867	FIZ1	FIZ1	4.771458371956406	1	1.0
2918868	NFYA	NFYA	6.087394503621969	1	1.0
2918869	DBX2	DBX2	3.792743463124799	1	1.0
2918870	EOMES	EOMES	3.234958831950079	1	1.0
2918871	ZNF783	ZNF783	4.511307866503964	1	1.0
2918872	ZNF416	ZNF416	3.0266799339281243	1	1.0
2918873	PRDM5	PRDM5	3.578746391888944	1	1.0
2918874	ZNF177	ZNF177	1.8226294552161804	1	1.0
2918875	EMX2	EMX2	2.688100131247998	1	1.0
2918876	INSM2	INSM2	4.374812524742798	1	1.0
2918877	CPSF4	CPSF4	2.246335024556552	1	0.9999999999999998
2918878	RELA	RELA	6.936580096980969	1	0.9999999999999998
2918879	TRIM28	TRIM28	3.3152048537353527	1	1.0
2918880	ZNF716	ZNF716	3.795612731198304	1	1.0
2918881	ZNF2	ZNF2	2.837715560245906	1	1.0
2918882	ELF5	ELF5	6.450564910138293	1	1.0
2918883	ZNF71	ZNF71	3.4769021895759864	1	1.0
2918884	ZNF543	ZNF543	3.0541507424313177	1	1.0
2918885	RBAK	RBAK	4.557787379393974	1	1.0
2918886	STAT5A	STAT5A	3.636031694228439	1	1.0
2918887	HES2	HES2	3.23231167276894	1	1.0
2918888	FOXJ3	FOXJ3	3.827478540473789	1	1.0
2918889	ZNF219	ZNF219	6.572289011277126	1	1.0
2918890	HIF1A	HIF1A	4.883935224028525	1	1.0
2918891	GATAD1	GATAD1	2.9657804758672968	1	1.0
2918892	GCM1	GCM1	3.4876914479294148	1	1.0
2918893	TAL1	TAL1	5.007047475023799	1	1.0
2918894	SOX12	SOX12	3.583609660857105	1	1.0
2918895	FOXJ2	FOXJ2	5.172675352637339	1	1.0
2918896	EP300	EP300	4.00094877658738	1	1.0
2918897	POU3F3	POU3F3	3.034473430158784	1	1.0
2918898	SOX9	SOX9	3.985871178885804	1	1.0
2918899	LHX8	LHX8	3.515030424158803	1	1.0
2918900	CHD2	CHD2	4.1541800785702	1	1.0
2918901	IRF7	IRF7	2.613970209130526	1	0.9999999999999998
2918902	SPIC	SPIC	8.863460001475717	1	1.0
2918903	ZNF25	ZNF25	3.228610487102391	1	1.0
2918904	FOXN4	FOXN4	2.456661513858083	1	1.0
2918905	ARNT	ARNT	3.57442195992637	1	1.0
2918906	ZIK1	ZIK1	4.656730417736267	1	1.0
2918907	ZNF134	ZNF134	4.403671160940942	1	1.0
2918908	NHLH2	NHLH2	3.643885406228316	1	1.0
2918909	KLF7	KLF7	3.433910255246529	1	1.0
2918910	HOXD1	HOXD1	6.433876799645471	1	1.0
2918911	KLF11	KLF11	5.470119697263309	1	1.0
2918912	E2F8	E2F8	5.049059581030354	1	1.0
2918913	ZNF525	ZNF525	4.030912832299293	1	1.0
2918914	TBX21	TBX21	4.7700166325179465	1	1.0
2918915	ZNF652	ZNF652	2.7093009985154386	1	1.0
2918916	RXRA	RXRA	2.770160050443399	1	1.0
2918917	PAX2	PAX2	6.636149217115465	1	0.9999999999999998
2918918	ZGPAT	ZGPAT	3.187042714078611	1	1.0
2918919	ASCL2	ASCL2	2.951389736498247	1	1.0
2918920	ZNF75D	ZNF75D	3.390675267589086	1	1.0
2918921	RCOR1	RCOR1	3.676334493345577	1	1.0
2918922	CREB5	CREB5	3.3082560930009857	1	1.0
2918923	ZNF320	ZNF320	4.228092790108635	1	1.0
2918924	EN2	EN2	3.0285314982100138	1	1.0
2918925	AR	AR	9.019501370752891	1	0.9999999999999998
2918926	ZNF670	ZNF670	3.8722296984695057	1	1.0
2918927	MAF	MAF	3.421013184465297	1	1.0
2918928	CEBPZ	CEBPZ	2.2813707443165288	1	1.0
2918929	ZNF263	ZNF263	3.699275470856137	1	1.0
2918930	RARA	RARA	3.976656498896836	1	1.0
2918931	RORC	RORC	10.011647892862795	1	1.0
2918932	FOSB	FOSB	4.8326326565276165	1	1.0
2918933	TFDP1	TFDP1	1.9287628571057545	1	1.0
2918934	ZNF80	ZNF80	2.898180560578027	1	1.0
2918935	MBD1	MBD1	2.0271553859224203	1	1.0
2918936	BACH2	BACH2	4.9266912688645	1	1.0
2918937	ZNF526	ZNF526	5.193132419225177	1	1.0
2918938	ETV7	ETV7	3.4197442588754257	1	1.0
2918939	ZNF711	ZNF711	2.995667387301665	1	1.0
2918940	HOXC10	HOXC10	6.362688793653385	1	1.0
2918941	FOSL2	FOSL2	3.3002794798110444	1	1.0
2918942	POU6F1	POU6F1	2.230877479540942	1	1.0
2918943	ASCL1	ASCL1	3.662630556526439	1	1.0
2918944	MAFK	MAFK	4.964933519998979	1	1.0
2918945	RXRG	RXRG	5.769371415813811	1	1.0
2918946	ZNF564	ZNF564	2.26138817098355	1	1.0
2918947	ZNF76	ZNF76	4.708425049360726	1	0.9999999999999998
2918948	ZNF141	ZNF141	5.406469397650969	1	1.0
2918949	DLX1	DLX1	7.356496007140393	1	1.0
2918950	RFX6	RFX6	2.765957108497477	1	1.0
2918951	HMGA2	HMGA2	3.791703375931419	1	1.0
2918952	ZNF248	ZNF248	4.494095711440788	1	1.0
2918953	SMAD2	SMAD2	2.576963898686566	1	1.0
2918954	TEAD4	TEAD4	5.771112412115756	1	1.0
2918955	GMEB2	GMEB2	2.625039470401228	1	1.0
2918956	ZFP14	ZFP14	4.178071931607051	1	1.0
2918957	PLAGL1	PLAGL1	5.008417100236089	1	1.0
2918958	BNC2	BNC2	5.739525631168792	1	1.0
2918959	TFAP2C	TFAP2C	4.668111507648886	1	1.0
2918960	TFDP2	TFDP2	3.657622565053951	1	1.0
2918961	MAFB	MAFB	5.584047321352025	1	1.0
2918962	ZNF559	ZNF559	2.0086724506314	1	1.0
2918963	ARNT2	ARNT2	3.267078532159728	1	1.0
2918964	ZNF425	ZNF425	2.714930599284048	1	1.0
2918965	SPDEF	SPDEF	3.056334572837027	1	1.0
2918966	PARP1	PARP1	4.1943247639221495	1	1.0
2918967	RARB	RARB	6.713420009398583	1	1.0
2918968	MECP2	MECP2	2.758073213036057	1	1.0
2918969	ZNF644	ZNF644	4.24475852198589	1	1.0
2918970	EGR1	EGR1	3.773584248670421	1	1.0
2918971	ZSCAN29	ZSCAN29	4.147886748991674	1	1.0
2918972	STAT1	STAT1	6.031820404313631	1	1.0
2918973	ZNF280D	ZNF280D	4.193600627682555	1	1.0
2918974	ZNF418	ZNF418	2.888664006850943	1	1.0
2918975	DPF2	DPF2	2.762354681150969	1	1.0
2918976	BCL11B	BCL11B	3.874420900776977	1	1.0
2918977	ZNF641	ZNF641	2.5184024816702277	1	1.0
2918978	ZSCAN4	ZSCAN4	8.265608900573326	1	0.9999999999999998
2918979	BACH1	BACH1	3.47746815918079	1	1.0
2918980	NCALD	NCALD	5.439575278323783	1	1.0
2918981	ZNF383	ZNF383	3.608759430377629	1	1.0
2918982	ZBTB42	ZBTB42	3.6073156909252178	1	1.0
2918983	NFE2	NFE2	2.897689920712125	1	0.9999999999999998
2918984	ZNF774	ZNF774	3.227944481114006	1	1.0
2918985	FOXA3	FOXA3	5.069865327231083	1	1.0
2918986	NKX2-4	NKX2-4	7.069344884885428	1	0.9999999999999998
2918987	ETV4	ETV4	4.715230555757683	1	1.0
2918988	MEF2D	MEF2D	2.1068571258118918	1	1.0
2918989	HIC1	HIC1	4.196838535672182	1	1.0
2918990	ZKSCAN5	ZKSCAN5	4.63162312179488	1	1.0
2918991	ZNF35	ZNF35	2.832288660855707	1	1.0
2918992	RFX8	RFX8	4.290495760707445	1	1.0
2918993	ZNF646	ZNF646	3.3598395930742826	1	1.0
2918994	CPEB1	CPEB1	2.983870709072839	1	1.0
2918995	ZNF3	ZNF3	2.62238618431281	1	1.0
2918996	ZNF382	ZNF382	1.9499555844700591	1	1.0
2918997	ELK4	ELK4	4.038338716166411	1	1.0
2918998	MYCN	MYCN	4.5510619202205245	1	1.0
2918999	KAT7	KAT7	2.5401352288322867	1	1.0
2919000	ZNF17	ZNF17	5.75207443492446	1	0.9999999999999998
2919001	PLAG1	PLAG1	4.772564482876517	1	1.0
2919002	SOHLH2	SOHLH2	3.07760040346779	1	1.0
2919003	ZNF148	ZNF148	2.9122411293827475	1	1.0
2919004	ZNF541	ZNF541	3.288476090483442	1	1.0
2919005	SP1	SP1	2.8074316395677847	1	0.9999999999999998
2919006	SHOX	SHOX	6.735842592307484	1	1.0
2919007	ZNF616	ZNF616	4.943396213130328	1	1.0
2919008	ZNF93	ZNF93	4.45079863091007	1	1.0
2919009	ZNF100	ZNF100	2.195086211384122	1	1.0
2919010	POU5F1B	POU5F1B	3.5876137632820124	1	1.0
2919011	ZNF37A	ZNF37A	2.836605825792172	1	1.0
2919012	REL	REL	5.167972380660222	1	1.0
2919013	E4F1	E4F1	3.3801239077042053	1	1.0
2919014	ZNF879	ZNF879	3.378349763537464	1	1.0
2919015	ZFP3	ZFP3	3.272930000153606	1	1.0
2919016	ZSCAN30	ZSCAN30	2.428411133963768	1	1.0
2919017	ZNF236	ZNF236	5.449295261952088	1	1.0
2919018	HMX3	HMX3	5.918666360583915	1	1.0
2919019	ZNF8	ZNF8	1.9943531723205632	1	1.0
2919020	ZNF267	ZNF267	4.358333765808239	1	1.0
2919021	ARNTL	ARNTL	3.007257543663429	1	0.9999999999999998
2919022	KLF12	KLF12	4.447568903810621	1	1.0
2919023	ZNF311	ZNF311	4.976242409353032	1	1.0
2919024	ATF2	ATF2	2.5832697360278805	1	1.0
2919025	HEY2	HEY2	3.571010484973884	1	1.0
2919026	SATB2	SATB2	6.538473161603685	1	1.0
2919027	POU6F2	POU6F2	6.415562281255974	1	1.0
2919028	THAP11	THAP11	4.065365677091177	1	1.0
2919029	GABPB1	GABPB1	6.3828579988793335	1	1.0
2919030	ZBTB14	ZBTB14	3.313411703721735	1	1.0
2919031	ZNF467	ZNF467	2.18633459657716	1	1.0
2919032	SOX6	SOX6	5.392911170058807	1	1.0
2919033	FOXP1	FOXP1	3.721224213190884	1	1.0
2919034	ZNF749	ZNF749	4.356938009824743	1	0.9999999999999998
2919035	ZNF579	ZNF579	1.9459156949374103	1	1.0
2919036	TFCP2	TFCP2	2.633182842364676	1	1.0
2919037	HOXB3	HOXB3	4.425996507972215	1	1.0
2919038	CREM	CREM	7.189386318969273	1	1.0
2919039	LEF1	LEF1	5.113528854963996	1	1.0
2919040	AFF4	AFF4	5.737478711959467	1	1.0
2919041	ZNF335	ZNF335	2.785771641499537	1	1.0
2919042	ZNF394	ZNF394	3.2218306724343027	1	1.0
2919043	CTCF	CTCF	4.661092649993819	1	1.0
2919044	ZNF257	ZNF257	5.070002430630913	1	1.0
2919045	ACAA1	ACAA1	2.3041613312969265	1	1.0
2919046	ZBTB40	ZBTB40	2.7799694834750706	1	1.0
2919047	CEBPG	CEBPG	3.571988715680605	1	1.0
2919048	NOTO	NOTO	6.483188970458385	1	1.0
2919049	PHF1	PHF1	3.1948446901875105	1	1.0
2919050	ZNF316	ZNF316	2.1721192291576243	1	1.0
2919051	HNF4G	HNF4G	6.143222786896716	1	1.0
